system;class;lc;rb;fe;lm;nfe;nlm;classification
jasperreports;JRDesignElementDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillCategoryDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignCrosstabBucket;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignSubreport;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabCell;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabRowGroup;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabMeasure;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabGroup;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillGanttDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRPrintServiceExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCellContents;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillChartAxis;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabBucket;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseCrosstabColumnGroup;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillCandlestickPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignBand;0;1;0;0;0;0;UniqueRB
jasperreports;JRTemplatePrintGraphicElement;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignHighLowPlot;0;1;0;0;0;0;UniqueRB
jasperreports;TableSubreport;0;1;0;0;0;0;UniqueRB
jasperreports;TableSubreportParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignBubblePlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignMeterPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignQueryChunk;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignHyperlinkParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignLinePlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRHtmlExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;JRThreadSubreportRunnerFactory;0;1;0;0;0;0;UniqueRB
jasperreports;JRHtmlExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignTimeSeriesDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignLine;0;1;0;0;0;0;UniqueRB
jasperreports;JasperDesignFactory;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignHighLowDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignSection;0;1;0;0;0;0;UniqueRB
jasperreports;FillTableSubreport;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignAreaPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignChartDataset;0;1;0;0;0;0;UniqueRB
jasperreports;FillTable;0;1;0;0;0;0;UniqueRB
jasperreports;JasperDesignViewer;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignTimeSeriesPlot;0;1;0;0;0;0;UniqueRB
jasperreports;FillTableFactory;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignBar3DPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRXmlExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRTextExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignSubreportParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsAbstractExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignBarPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRPdfExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignElementGroup;0;1;0;0;0;0;UniqueRB
jasperreports;JRRtfExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignGenericElementParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillCrosstabDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignScatterPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRElementsVisitor;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignCandlestickPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillSubreportReturnValue;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignFrame;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillFrameElements;0;1;0;0;0;0;UniqueRB
jasperreports;JRDesignHyperlink;0;1;0;0;0;0;UniqueRB
jasperreports;BatikRenderer;0;1;0;0;0;0;UniqueRB
jasperreports;JRXmlaQueryExecuterFactory;0;1;0;0;0;0;UniqueRB
jasperreports;JRFillChartPlot;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRJpaDataSource;0;1;0;0;0;0;UniqueRB
jasperreports;FillSpiderDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JExcelApiExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRTemplatePrintImage;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseTimeSeriesDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRTemplatePrintFrame;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;JRFileVirtualizer;0;1;0;0;0;0;UniqueRB
jasperreports;JRHtmlExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRPdfExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsAbstractExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JExcelApiExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;JRXmlssExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRBaseHighLowDataset;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsxExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;BarcodeFillComponent;0;1;0;0;0;0;UniqueRB
jasperreports;Code39Component;0;1;0;0;0;0;UniqueRB
jasperreports;JRDocxExporterParameter;0;1;0;0;0;0;UniqueRB
jasperreports;DocxParagraphHelper;0;1;0;0;0;0;UniqueRB
jasperreports;JRDocxExporterNature;0;1;0;0;0;0;UniqueRB
jasperreports;JRXmlExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;JRXlsxExporterContext;0;1;0;0;0;0;UniqueRB
jasperreports;BarbecueFillComponent;0;1;0;0;0;0;UniqueRB
jasperreports;JRTemplateGraphicElement;0;1;0;0;0;0;UniqueRB
jasperreports;HorizontalFillList;0;0;0;1;0;1;UniqueLM
jasperreports;ImageDrawer;0;0;0;1;0;1;UniqueLM
jasperreports;DocxRunHelper;0;0;0;1;0;2;AggLM
jasperreports;XlsxRunHelper;0;0;0;1;0;2;AggLM
jasperreports;PptxRunHelper;0;0;0;1;0;3;AggLM
jasperreports;StyleCache;0;0;0;1;0;1;UniqueLM
jasperreports;JRCsvExporter;0;0;0;1;0;2;AggLM
jasperreports;VerticalFillList;0;0;0;1;0;1;UniqueLM
jasperreports;JRAntUpdateTask;0;0;0;1;0;1;UniqueLM
jasperreports;ConvertVisitor;0;0;0;1;0;1;UniqueLM
jasperreports;AbstractXlsServlet;0;0;0;1;0;1;UniqueLM
jasperreports;OdtServlet;0;0;0;1;0;1;UniqueLM
jasperreports;PdfServlet;0;0;0;1;0;1;UniqueLM
jasperreports;RtfServlet;0;0;0;1;0;1;UniqueLM
jasperreports;ListDesignConverter;0;0;0;1;0;1;UniqueLM
jasperreports;BarbecueDesignConverter;0;0;0;1;0;1;UniqueLM
jasperreports;JRAntDecompileTask;0;0;0;1;0;1;UniqueLM
jasperreports;JRAntXmlExportTask;0;0;0;1;0;1;UniqueLM
jasperreports;JRAbstractClassCompiler;0;0;0;1;0;1;UniqueLM
jasperreports;JRJavacCompiler;0;0;0;1;0;1;UniqueLM
jasperreports;JRJikesCompiler;0;0;0;1;0;1;UniqueLM
jasperreports;JasperCompileManager;0;0;0;1;0;3;AggLM
jasperreports;JRAbstractBeanDataSourceProvider;0;0;0;1;0;1;UniqueLM
jasperreports;JavaScriptCompiler;0;0;0;1;0;1;UniqueLM
jasperreports;XlsxSheetHelper;0;0;0;1;0;1;UniqueLM
jasperreports;ElementKeyExporterFilterFactory;0;0;0;1;0;1;UniqueLM
jasperreports;ChartConverter;0;0;0;1;0;1;UniqueLM
jasperreports;TextElementConverter;0;0;0;1;0;1;UniqueLM
jasperreports;JRGraphics2DExporter;0;0;0;1;0;1;UniqueLM
jfreechart;NumberAxis;1;1;0;1;0;3;HetAgg
jfreechart;ThermometerPlot;1;1;1;1;2;1;HetAgg
jfreechart;ScatterRenderer;1;1;0;1;0;1;HetAgg
jfreechart;XYSeries;1;1;0;1;0;2;HetAgg
jfreechart;Crosshair;1;0;0;0;0;0;UniqueLC
jfreechart;SymbolAxis;1;1;0;1;0;2;HetAgg
jfreechart;LineAndShapeRenderer;1;1;0;1;0;1;HetAgg
jfreechart;PiePlot;1;1;0;1;0;3;HetAgg
jfreechart;ComparableObjectSeries;1;1;0;0;0;0;HetAgg
jfreechart;CrosshairOverlay;1;1;1;0;4;0;HetAgg
jfreechart;Axis;1;0;0;1;0;1;HetAgg
jfreechart;StackedBarRenderer3D;1;1;1;1;4;2;HetAgg
jfreechart;DateTickUnit;1;1;1;0;3;0;HetAgg
jfreechart;RelativeDateFormat;1;0;0;1;0;1;HetAgg
jfreechart;BarRenderer3D;1;1;0;0;0;0;HetAgg
jfreechart;CategoryAxis;1;1;1;1;3;3;HetAgg
jfreechart;PaintScaleLegend;1;1;0;0;0;0;HetAgg
jfreechart;AbstractCategoryItemRenderer;1;1;1;1;2;1;HetAgg
jfreechart;LegendGraphic;1;1;0;0;0;0;HetAgg
jfreechart;XYPlotTests;1;1;1;0;8;0;HetAgg
jfreechart;DynamicTimeSeriesCollection;1;1;0;0;0;0;HetAgg
jfreechart;DateAxis;1;1;1;1;5;2;HetAgg
jfreechart;TimePeriodValues;1;1;0;0;0;0;HetAgg
jfreechart;LegendTitle;1;1;0;1;0;1;HetAgg
jfreechart;XYPlot;1;1;0;1;0;20;HetAgg
jfreechart;TimeTableXYDataset;1;1;0;0;0;0;HetAgg
jfreechart;LayeredBarRenderer;1;1;1;1;1;2;HetAgg
jfreechart;TextTitle;1;1;0;0;0;0;HetAgg
jfreechart;LogarithmicAxis;1;1;1;1;1;3;HetAgg
jfreechart;DatasetUtilitiesTests;1;0;1;0;13;0;HetAgg
jfreechart;GanttRenderer;1;1;0;1;0;2;HetAgg
jfreechart;MeterPlot;1;1;1;1;1;7;HetAgg
jfreechart;TimeSeries;1;1;0;1;0;9;HetAgg
jfreechart;XYShapeRenderer;1;1;0;1;0;1;HetAgg
jfreechart;SegmentedTimelineTests;1;0;1;1;5;1;HetAgg
jfreechart;Plot;1;0;1;0;1;0;HetAgg
jfreechart;MinMaxCategoryRenderer;1;1;0;1;0;1;HetAgg
jfreechart;XYDifferenceRenderer;1;1;1;1;2;1;HetAgg
jfreechart;FastScatterPlot;1;1;0;0;0;0;HetAgg
jfreechart;HighLowRenderer;1;1;0;1;0;1;HetAgg
jfreechart;XYTextAnnotation;1;1;0;0;0;0;HetAgg
jfreechart;TimeSeriesCollection;1;1;0;0;0;0;HetAgg
jfreechart;DefaultPlotEditor;1;0;0;1;0;1;HetAgg
jfreechart;PiePlot3D;1;1;0;1;0;2;HetAgg
jfreechart;Statistics;1;0;1;0;8;0;HetAgg
jfreechart;BoxAndWhiskerRenderer;1;1;1;1;4;2;HetAgg
jfreechart;AbstractXYItemRenderer;1;1;1;1;5;2;HetAgg
jfreechart;BarRenderer;1;1;1;1;2;1;HetAgg
jfreechart;LegendItem;1;0;1;0;1;0;HetAgg
jfreechart;PolarPlot;1;1;1;0;1;0;HetAgg
jfreechart;HistogramDataset;1;1;1;1;5;2;HetAgg
jfreechart;GridArrangement;1;0;1;0;10;0;HetAgg
jfreechart;DefaultBoxAndWhiskerXYDataset;1;1;0;0;0;0;HetAgg
jfreechart;XYAreaRenderer;1;1;0;1;0;1;HetAgg
jfreechart;CompassPlot;1;1;0;0;0;0;HetAgg
jfreechart;AbstractBlock;1;0;1;0;5;0;HetAgg
jfreechart;JDBCXYDataset;1;1;0;1;0;2;HetAgg
jfreechart;ContourPlot;1;1;0;1;0;7;HetAgg
jfreechart;XYLineAndShapeRenderer;1;1;1;1;1;2;HetAgg
jfreechart;ChartPanel;1;0;1;1;7;3;HetAgg
jfreechart;Marker;1;0;0;0;0;0;UniqueLC
jfreechart;CombinedDataset;1;1;1;0;15;0;HetAgg
jfreechart;XYStepAreaRenderer;1;1;0;1;0;1;HetAgg
jfreechart;ValueAxis;1;1;0;1;0;2;HetAgg
jfreechart;AbstractRenderer;1;0;0;0;0;0;UniqueLC
jfreechart;CyclicXYItemRenderer;1;0;0;1;0;1;HetAgg
jfreechart;StandardDialScale;1;1;0;1;0;1;HetAgg
jfreechart;PeriodAxis;1;1;0;1;0;2;HetAgg
jfreechart;JFreeChart;1;0;1;1;2;4;HetAgg
jfreechart;StackedXYAreaRenderer;1;1;0;1;0;1;HetAgg
jfreechart;DialPlot;1;1;1;1;1;1;HetAgg
jfreechart;CyclicNumberAxis;1;1;0;1;0;2;HetAgg
jfreechart;XYBoxAndWhiskerRenderer;1;1;1;1;5;2;HetAgg
jfreechart;DatasetUtilities;1;0;1;1;17;2;HetAgg
jfreechart;DialValueIndicator;1;1;0;0;0;0;HetAgg
jfreechart;ChartComposite;1;0;1;1;3;1;HetAgg
jfreechart;CategoryPlot;1;1;1;1;1;12;HetAgg
jfreechart;StandardXYItemRenderer;1;1;0;1;0;1;HetAgg
jfreechart;SegmentedTimeline;1;0;0;0;0;0;UniqueLC
jfreechart;CandlestickRenderer;1;1;0;1;0;1;HetAgg
jfreechart;SpiderWebPlot;1;1;1;1;1;3;HetAgg
jfreechart;DefaultContourDataset;1;1;0;1;0;1;HetAgg
jfreechart;LogAxis;1;1;1;0;2;0;HetAgg
jfreechart;RingPlot;1;1;1;1;1;1;HetAgg
jfreechart;StandardChartTheme;1;0;1;0;22;0;HetAgg
jfreechart;DefaultIntervalCategoryDataset;1;1;1;0;4;0;HetAgg
jfreechart;TimeSeriesTests;1;1;1;1;9;1;HetAgg
jfreechart;XYBarRenderer;1;1;1;0;2;0;HetAgg
jfreechart;LineAndShapeRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;RendererUtilities;0;0;1;1;2;2;HetAgg
jfreechart;LineRenderer3DTests;0;1;1;0;2;0;HetAgg
jfreechart;CenterArrangement;0;0;1;0;9;0;AggFE
jfreechart;ColumnArrangement;0;0;1;1;6;1;HetAgg
jfreechart;FlowArrangement;0;0;1;0;9;0;AggFE
jfreechart;BoxAndWhiskerCalculator;0;0;1;1;2;2;HetAgg
jfreechart;MovingAverage;0;0;1;1;6;5;HetAgg
jfreechart;Week;0;0;1;0;10;0;AggFE
jfreechart;AxisEntity;0;0;1;0;1;0;UniqueFE
jfreechart;JFreeChartEntity;0;0;1;0;1;0;UniqueFE
jfreechart;PlotEntity;0;0;1;0;1;0;UniqueFE
jfreechart;TitleEntity;0;1;1;0;1;0;HetAgg
jfreechart;WaterfallBarRenderer;0;1;1;1;1;1;HetAgg
jfreechart;SimpleTimePeriod;0;0;1;0;1;0;UniqueFE
jfreechart;DefaultDrawingSupplier;0;0;1;0;2;0;AggFE
jfreechart;ImageTitle;0;1;1;1;4;1;HetAgg
jfreechart;DataUtilities;0;0;1;0;6;0;AggFE
jfreechart;ScatterRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;LineUtilitiesTests;0;0;1;0;2;0;AggFE
jfreechart;AxisState;0;0;1;0;1;0;UniqueFE
jfreechart;PieLabelDistributor;0;1;1;0;4;0;HetAgg
jfreechart;HashUtilities;0;0;1;0;13;0;AggFE
jfreechart;PolarChartPanel;0;0;1;0;3;0;AggFE
jfreechart;KeyedObjects2DTests;0;0;1;0;9;0;AggFE
jfreechart;ChartEntity;0;0;1;0;1;0;UniqueFE
jfreechart;ItemLabelPosition;0;0;1;0;3;0;AggFE
jfreechart;CombinedDomainCategoryPlot;0;1;1;1;2;2;HetAgg
jfreechart;CombinedDomainXYPlot;0;1;1;1;2;2;HetAgg
jfreechart;CombinedRangeCategoryPlot;0;1;1;1;2;2;HetAgg
jfreechart;WaferMapPlot;0;1;1;1;1;1;HetAgg
jfreechart;Day;0;0;1;0;6;0;AggFE
jfreechart;SWTUtils;0;0;1;1;6;1;HetAgg
jfreechart;JFreeChartTests;0;0;1;1;4;2;HetAgg
jfreechart;AbstractCategoryItemRendererTests;0;1;1;0;6;0;HetAgg
jfreechart;CategoryToPieDatasetTests;0;1;1;0;5;0;HetAgg
jfreechart;TaskSeriesCollectionTests;0;1;1;0;19;0;HetAgg
jfreechart;DefaultKeyedValuesTests;0;0;1;0;13;0;AggFE
jfreechart;MonthTests;0;0;1;0;3;0;AggFE
jfreechart;QuarterTests;0;0;1;0;3;0;AggFE
jfreechart;YearTests;0;0;1;0;3;0;AggFE
jfreechart;XYSmoothLineAndShapeRenderer;0;1;1;1;2;1;HetAgg
jfreechart;Regression;0;0;1;0;4;0;AggFE
jfreechart;Month;0;0;1;0;8;0;AggFE
jfreechart;Quarter;0;0;1;0;6;0;AggFE
jfreechart;Year;0;0;1;0;9;0;AggFE
jfreechart;SegmentedTimelineTests2;0;0;1;0;2;0;AggFE
jfreechart;ChartPanelTests;0;0;1;0;1;0;UniqueFE
jfreechart;PaintMapTests;0;0;1;0;6;0;AggFE
jfreechart;DialCapTests;0;1;1;0;1;0;HetAgg
jfreechart;DialTextAnnotationTests;0;1;1;0;1;0;HetAgg
jfreechart;StandardDialScaleTests;0;1;1;0;1;0;HetAgg
jfreechart;LookupPaintScaleTests;0;0;1;0;5;0;AggFE
jfreechart;DefaultCategoryDatasetTests;0;1;1;0;7;0;HetAgg
jfreechart;DefaultIntervalCategoryDatasetTests;0;1;1;1;5;1;HetAgg
jfreechart;SlidingCategoryDatasetTests;0;1;1;0;8;0;HetAgg
jfreechart;DefaultPieDatasetTests;0;1;1;0;3;0;HetAgg
jfreechart;DefaultKeyedValues2DTests;0;0;1;0;10;0;AggFE
jfreechart;KeyedObjectTests;0;0;1;0;1;0;UniqueFE
jfreechart;KeyedObjectsTests;0;0;1;0;9;0;AggFE
jfreechart;RangeTests;0;0;1;1;5;1;HetAgg
jfreechart;DefaultMultiValueCategoryDatasetTests;0;1;1;0;5;0;HetAgg
jfreechart;StatisticsTests;0;0;1;0;1;0;UniqueFE
jfreechart;TimePeriodValuesCollectionTests;0;1;1;0;5;0;HetAgg
jfreechart;DefaultIntervalXYDatasetTests;0;1;1;0;11;0;HetAgg
jfreechart;DefaultTableXYDatasetTests;0;1;1;1;2;1;HetAgg
jfreechart;DefaultWindDatasetTests;0;1;1;0;2;0;HetAgg
jfreechart;DefaultXYDatasetTests;0;1;1;0;3;0;HetAgg
jfreechart;DefaultXYZDatasetTests;0;1;1;0;3;0;HetAgg
jfreechart;XYSeriesCollectionTests;0;1;1;0;7;0;HetAgg
jfreechart;QuarterDateFormat;0;0;1;0;1;0;UniqueFE
jfreechart;Segment;0;0;1;0;1;0;UniqueFE
jfreechart;BorderArrangement;0;0;1;1;1;1;HetAgg
jfreechart;BubbleXYItemLabelGenerator;0;1;1;0;3;0;HetAgg
jfreechart;StandardXYZToolTipGenerator;0;1;1;0;3;0;HetAgg
jfreechart;CombinedRangeXYPlot;0;1;1;1;2;2;HetAgg
jfreechart;LevelRenderer;0;1;1;1;1;1;HetAgg
jfreechart;HeatMapUtilities;0;0;1;0;2;0;AggFE
jfreechart;SimpleHistogramDataset;0;1;1;0;3;0;HetAgg
jfreechart;CategoryLineAnnotationTests;0;0;1;0;2;0;AggFE
jfreechart;CategoryPointerAnnotationTests;0;1;1;1;1;1;HetAgg
jfreechart;XYBoxAnnotationTests;0;0;1;1;3;1;HetAgg
jfreechart;XYDrawableAnnotationTests;0;0;1;1;1;1;HetAgg
jfreechart;XYPolygonAnnotationTests;0;1;1;0;3;0;HetAgg
jfreechart;XYShapeAnnotationTests;0;0;1;1;4;1;HetAgg
jfreechart;XYTextAnnotationTests;0;1;1;0;1;0;HetAgg
jfreechart;AxisSpaceTests;0;0;1;0;2;0;AggFE
jfreechart;CategoryAxisTests;0;1;1;1;3;1;HetAgg
jfreechart;ColorBarTests;0;0;1;0;2;0;AggFE
jfreechart;CyclicNumberAxisTests;0;1;1;1;2;1;HetAgg
jfreechart;DateTickTests;0;0;1;0;2;0;AggFE
jfreechart;ExtendedCategoryAxisTests;0;1;1;0;3;0;HetAgg
jfreechart;SubCategoryAxisTests;0;1;1;0;2;0;HetAgg
jfreechart;BlockContainerTests;0;1;1;0;1;0;HetAgg
jfreechart;LabelBlockTests;0;1;1;0;1;0;HetAgg
jfreechart;CategoryItemEntityTests;0;1;1;0;1;0;HetAgg
jfreechart;CategoryLabelEntityTests;0;0;1;0;2;0;AggFE
jfreechart;LegendItemEntityTests;0;1;1;0;1;0;HetAgg
jfreechart;PieSectionEntityTests;0;1;1;1;1;1;HetAgg
jfreechart;StandardEntityCollectionTests;0;0;1;0;1;0;UniqueFE
jfreechart;TickLabelEntityTests;0;0;1;0;2;0;AggFE
jfreechart;XYItemEntityTests;0;1;1;0;1;0;HetAgg
jfreechart;LegendItemTests;0;0;1;0;1;0;UniqueFE
jfreechart;StrokeMapTests;0;0;1;0;1;0;UniqueFE
jfreechart;StandardPieToolTipGeneratorTests;0;0;1;0;2;0;AggFE
jfreechart;ArrowNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;LineNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;LongNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;MiddlePinNeedleTests;0;1;1;0;1;0;HetAgg
jfreechart;PinNeedleTests;0;1;1;0;1;0;HetAgg
jfreechart;PlumNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;PointerNeedleTests;0;1;1;0;1;0;HetAgg
jfreechart;ShipNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;WindNeedleTests;0;0;1;0;1;0;UniqueFE
jfreechart;DialPointerTests;0;1;1;0;4;0;HetAgg
jfreechart;CategoryMarkerTests;0;1;1;1;3;1;HetAgg
jfreechart;CategoryPlotTests;0;1;1;0;6;0;HetAgg
jfreechart;ColorPaletteTests;0;0;1;0;1;0;UniqueFE
jfreechart;CombinedDomainCategoryPlotTests;0;1;1;0;1;0;HetAgg
jfreechart;CombinedRangeCategoryPlotTests;0;1;1;0;2;0;HetAgg
jfreechart;CompassPlotTests;0;1;1;1;1;1;HetAgg
jfreechart;CrosshairTests;0;0;1;0;1;0;UniqueFE
jfreechart;DefaultDrawingSupplierTests;0;0;1;0;1;0;UniqueFE
jfreechart;MarkerTests;0;0;1;0;11;0;AggFE
jfreechart;MeterPlotTests;0;1;1;0;1;0;HetAgg
jfreechart;MultiplePiePlotTests;0;1;1;1;1;1;HetAgg
jfreechart;PiePlotTests;0;1;1;0;2;0;HetAgg
jfreechart;PolarPlotTests;0;1;1;0;1;0;HetAgg
jfreechart;RingPlotTests;0;1;1;0;2;0;HetAgg
jfreechart;ThermometerPlotTests;0;1;1;0;2;0;HetAgg
jfreechart;BarRenderer3DTests;0;1;1;0;2;0;HetAgg
jfreechart;DefaultCategoryItemRendererTests;0;0;1;0;1;0;UniqueFE
jfreechart;GanttRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;GroupedStackedBarRendererTests;0;1;1;0;1;0;HetAgg
jfreechart;IntervalBarRendererTests;0;1;1;0;1;0;HetAgg
jfreechart;LayeredBarRendererTests;0;1;1;0;1;0;HetAgg
jfreechart;MinMaxCategoryRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;StackedBarRenderer3DTests;0;1;1;0;12;0;HetAgg
jfreechart;StackedBarRendererTests;0;1;1;0;1;0;HetAgg
jfreechart;StatisticalLineAndShapeRendererTests;0;1;1;0;3;0;HetAgg
jfreechart;DefaultPolarItemRendererTests;0;1;1;0;1;0;HetAgg
jfreechart;AbstractXYItemRendererTests;0;1;1;0;3;0;HetAgg
jfreechart;StackedXYAreaRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;StackedXYBarRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;WindItemRendererTests;0;0;1;0;1;0;UniqueFE
jfreechart;XYBoxAndWhiskerRendererTests;0;1;1;1;2;1;HetAgg
jfreechart;XYErrorRendererTests;0;1;1;0;4;0;HetAgg
jfreechart;XYLine3DRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;XYStepRendererTests;0;1;1;0;2;0;HetAgg
jfreechart;CompositeTitleTests;0;1;1;1;1;1;HetAgg
jfreechart;DateTitleTests;0;1;1;0;1;0;HetAgg
jfreechart;TaskSeriesTests;0;1;1;0;2;0;HetAgg
jfreechart;TaskTests;0;0;1;1;3;1;HetAgg
jfreechart;DefaultHeatMapDatasetTests;0;1;1;1;3;1;HetAgg
jfreechart;DefaultKeyedValueDatasetTests;0;1;1;0;1;0;HetAgg
jfreechart;DefaultKeyedValuesDatasetTests;0;0;1;0;1;0;UniqueFE
jfreechart;DefaultKeyedValueTests;0;0;1;0;1;0;UniqueFE
jfreechart;KeyToGroupMapTests;0;0;1;0;6;0;AggFE
jfreechart;BoxAndWhiskerCalculatorTests;0;0;1;0;2;0;AggFE
jfreechart;DefaultBoxAndWhiskerCategoryDatasetTests;0;1;1;1;5;1;HetAgg
jfreechart;DefaultStatisticalCategoryDatasetTests;0;1;1;1;4;2;HetAgg
jfreechart;HistogramBinTests;0;0;1;0;1;0;UniqueFE
jfreechart;SimpleHistogramBinTests;0;0;1;1;1;1;HetAgg
jfreechart;DayTests;0;0;1;0;4;0;AggFE
jfreechart;HourTests;0;0;1;0;5;0;AggFE
jfreechart;MillisecondTests;0;0;1;0;3;0;AggFE
jfreechart;MinuteTests;0;0;1;0;3;0;AggFE
jfreechart;SecondTests;0;0;1;0;2;0;AggFE
jfreechart;OHLCSeriesCollectionTests;0;1;1;0;2;0;HetAgg
jfreechart;CategoryTableXYDatasetTests;0;1;1;0;2;0;HetAgg
jfreechart;IntervalXYDelegateTests;0;0;1;0;2;0;AggFE
jfreechart;MatrixSeriesCollectionTests;0;1;1;0;1;0;HetAgg
jfreechart;TableXYDatasetTests;0;0;1;0;4;0;AggFE
jfreechart;VectorSeriesCollectionTests;0;1;1;0;2;0;HetAgg
jfreechart;XIntervalSeriesCollectionTests;0;1;1;0;1;0;HetAgg
jfreechart;XYBarDatasetTests;0;1;1;0;1;0;HetAgg
jfreechart;XYDataItemTests;0;0;1;0;1;0;UniqueFE
jfreechart;XYIntervalSeriesCollectionTests;0;1;1;0;1;0;HetAgg
jfreechart;YIntervalSeriesCollectionTests;0;1;1;0;1;0;HetAgg
jfreechart;MeterNeedle;0;0;1;0;4;0;AggFE
jfreechart;StandardDialFrame;0;1;1;0;1;0;HetAgg
jfreechart;GradientBarPainter;0;0;1;0;2;0;AggFE
jfreechart;GradientXYBarPainter;0;0;1;0;2;0;AggFE
jfreechart;SamplingXYLineRenderer;0;1;1;1;1;1;HetAgg
jfreechart;StackedXYBarRenderer;0;1;1;1;1;1;HetAgg
jfreechart;XYStepRenderer;0;1;1;1;2;1;HetAgg
jfreechart;DefaultWindDataset;0;1;1;0;6;0;HetAgg
jfreechart;SWTPieChartDemo1;0;0;1;0;1;0;UniqueFE
jfreechart;SWTGraphics2D;0;0;1;0;1;0;UniqueFE
jfreechart;CategoryTextAnnotationTests;0;1;1;0;1;0;HetAgg
jfreechart;XYLineAnnotationTests;0;0;1;0;1;0;UniqueFE
